Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
PAYMENT,5,4,-53.99000168,239.9600067,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Martha,3696,Holloway,XXXXXXXXX,Corporate,PR,9660 Grand Forest Circle,725.0,4,Apparel,18.21806908,-66.37051392,USCA,Jackson,Estados Unidos,3696,5/24/2016 3:19,34879,365,0.0,0.0,87127,59.99000168,-0.230000004,4,239.9600067,239.9600067,-53.99000168,US Center ,Michigan,PENDING_PAYMENT,49201.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/29/2016 3:19,Standard Class
PAYMENT,4,4,67.5,232.7599945,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,3435,Smith,XXXXXXXXX,Corporate,PR,9918 Rustic Park,725.0,4,Apparel,18.20668602,-66.37056732,USCA,Royal Oak,Estados Unidos,3435,4/18/2016 22:38,32468,365,7.199999809,0.029999999,81213,59.99000168,0.289999992,4,239.9600067,232.7599945,67.5,US Center ,Michigan,PENDING_PAYMENT,48073.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/22/2016 22:38,Standard Class
PAYMENT,5,4,-184.2899933,230.3600006,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Teresa,1844,Smith,XXXXXXXXX,Corporate,PR,9780 Crystal Chase,725.0,4,Apparel,18.24181175,-66.37057495,USCA,New York City,Estados Unidos,1844,4/10/2016 4:46,31869,365,9.600000381,0.039999999,79643,59.99000168,-0.800000012,4,239.9600067,230.3600006,-184.2899933,East of USA,Nueva York,PENDING_PAYMENT,10024.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/15/2016 4:46,Standard Class
PAYMENT,5,4,106.5800018,226.7599945,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Michael,5548,Crawford,XXXXXXXXX,Corporate,PR,4945 Velvet Prairie Village,725.0,4,Apparel,18.22153854,-66.37055969,USCA,New York City,Estados Unidos,5548,4/25/2016 0:22,32884,365,13.19999981,0.059999999,82258,59.99000168,0.469999999,4,239.9600067,226.7599945,106.5800018,East of USA,Nueva York,PENDING_PAYMENT,10024.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/30/2016 0:22,Standard Class
PAYMENT,6,4,102.0400009,226.7599945,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,William,9972,Serrano,XXXXXXXXX,Corporate,PR,952 Misty Brook Highlands,725.0,4,Apparel,18.28652382,-66.37050629,USCA,Los Angeles,Estados Unidos,9972,5/26/2016 16:58,35055,365,13.19999981,0.059999999,87549,59.99000168,0.449999988,4,239.9600067,226.7599945,102.0400009,West of USA ,California,PENDING_PAYMENT,90049.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/1/2016 16:58,Standard Class
PAYMENT,2,4,84.80000305,223.1600037,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Jeffrey,12428,Travis,XXXXXXXXX,Corporate,PR,1552 Burning Dale Highlands,725.0,4,Apparel,18.20841026,-66.37052918,USCA,Arlington,Estados Unidos,12428,8/3/2016 18:27,39786,365,16.79999924,0.07,99271,59.99000168,0.379999995,4,239.9600067,223.1600037,84.80000305,South of  USA ,Virginia,PENDING_PAYMENT,22204.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/5/2016 18:27,Standard Class
PAYMENT,4,4,37.11999893,218.3600006,Shipping on time,0,17,Cleats,San Juan,Puerto Rico,XXXXXXXXX,Benjamin,23,Duarte,XXXXXXXXX,Corporate,PR,8811 High Horse Impasse,921.0,4,Apparel,18.01836205,-66.61623383,USCA,Jacksonville,Estados Unidos,23,4/21/2016 10:11,32638,365,21.60000038,0.090000004,81648,59.99000168,0.170000002,4,239.9600067,218.3600006,37.11999893,South of  USA ,Carolina del Norte,PENDING_PAYMENT,28540.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/25/2016 10:11,Standard Class
PAYMENT,6,4,78.38999939,215.9600067,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Henry,6102,Hamilton,XXXXXXXXX,Corporate,PR,9890 Clear Knoll,725.0,4,Apparel,18.2619915,-66.37059784,USCA,Atlanta,Estados Unidos,6102,5/13/2016 13:40,34155,365,24.0,0.100000001,85274,59.99000168,0.360000014,4,239.9600067,215.9600067,78.38999939,South of  USA ,Georgia,PENDING_PAYMENT,30318.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/19/2016 13:40,Standard Class
PAYMENT,3,4,100.2099991,208.7700043,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Evelyn,4687,Edwards,XXXXXXXXX,Corporate,PR,346 Rocky Embers Maze,725.0,4,Apparel,18.28091049,-66.37059021,USCA,New York City,Estados Unidos,4687,6/22/2016 9:03,36882,365,31.19000053,0.129999995,92040,59.99000168,0.479999989,4,239.9600067,208.7700043,100.2099991,East of USA,Nueva York,PENDING_PAYMENT,10011.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/25/2016 9:03,Standard Class
PAYMENT,6,4,50.38999939,201.5700073,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Matthew,1826,Smith,XXXXXXXXX,Corporate,PR,3150 Noble Walk,725.0,4,Apparel,18.22408104,-66.37049866,USCA,Philadelphia,Estados Unidos,1826,5/12/2016 11:23,34080,365,38.38999939,0.159999996,85073,59.99000168,0.25,4,239.9600067,201.5700073,50.38999939,East of USA,Pensilvania,PENDING_PAYMENT,19134.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/18/2016 11:23,Standard Class
PAYMENT,2,4,-322.5100098,201.5700073,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,2020,Caldwell,XXXXXXXXX,Corporate,PR,3657 Harvest Crest,725.0,4,Apparel,18.23576927,-66.37050629,USCA,Burlington,Estados Unidos,2020,4/17/2016 0:23,32336,365,38.38999939,0.159999996,80872,59.99000168,-1.600000024,4,239.9600067,201.5700073,-322.5100098,South of  USA ,Carolina del Norte,PENDING_PAYMENT,27217.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/19/2016 0:23,Standard Class
PAYMENT,2,4,-145.9900055,199.1699982,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,6346,Cooley,XXXXXXXXX,Corporate,PR,9986 Lost Ridge,725.0,4,Apparel,18.24442673,-66.37057495,USCA,Monroe,Estados Unidos,6346,8/8/2016 3:33,40086,365,40.79000092,0.170000002,100042,59.99000168,-0.730000019,4,239.9600067,199.1699982,-145.9900055,South of  USA ,Carolina del Norte,PENDING_PAYMENT,28110.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/10/2016 3:33,Standard Class
PAYMENT,2,4,62.38999939,191.9700012,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Russell,11079,Smith,XXXXXXXXX,Corporate,PR,753 Iron Deer Grounds,725.0,4,Apparel,18.20329475,-66.37050629,USCA,Philadelphia,Estados Unidos,11079,7/10/2016 7:37,38111,365,47.99000168,0.200000003,95130,59.99000168,0.330000013,4,239.9600067,191.9700012,62.38999939,East of USA,Pensilvania,PENDING_PAYMENT,19140.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/12/2016 7:37,Standard Class
PAYMENT,4,4,38.38999939,191.9700012,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,3584,Washington,XXXXXXXXX,Corporate,PR,5817 Green Hills Via,725.0,4,Apparel,18.2961483,-66.37060547,USCA,Washington,Estados Unidos,3584,4/16/2016 18:05,32318,365,47.99000168,0.200000003,80823,59.99000168,0.200000003,4,239.9600067,191.9700012,38.38999939,East of USA,Distrito de Columbia,PENDING_PAYMENT,20016.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/20/2016 18:05,Standard Class
PAYMENT,4,4,60.09000015,191.9700012,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Lori,7481,Lawson,XXXXXXXXX,Corporate,PR,5346 Clear Hills Way,725.0,4,Apparel,18.25953102,-66.37055206,USCA,San Diego,Estados Unidos,7481,7/29/2016 16:32,39438,365,47.99000168,0.200000003,98465,59.99000168,0.310000002,4,239.9600067,191.9700012,60.09000015,West of USA ,California,PENDING_PAYMENT,92037.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/2/2016 16:32,Standard Class
PAYMENT,3,4,-30.04999924,179.9700012,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Patrick,9236,Webb,XXXXXXXXX,Corporate,PR,9236 Little Pony Wharf,725.0,4,Apparel,18.26347351,-66.37059021,USCA,Rome,Estados Unidos,9236,6/6/2016 21:41,35822,365,59.99000168,0.25,89459,59.99000168,-0.170000002,4,239.9600067,179.9700012,-30.04999924,East of USA,Nueva York,PENDING_PAYMENT,13440.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/9/2016 21:41,Standard Class
PAYMENT,2,4,2.339999914,179.9700012,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Daniel,8849,Santos,XXXXXXXXX,Corporate,PR,7780 Shady Island Townline,725.0,4,Apparel,18.24521065,-66.37063599,USCA,Quincy,Estados Unidos,8849,5/20/2016 15:56,34641,365,59.99000168,0.25,86523,59.99000168,0.01,4,239.9600067,179.9700012,2.339999914,East of USA,Massachusetts,PENDING_PAYMENT,2169.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/22/2016 15:56,Standard Class
PAYMENT,4,4,41.38999939,179.9700012,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Margaret,4574,Mitchell,XXXXXXXXX,Corporate,PR,3410 Lazy Shadow Pathway,725.0,4,Apparel,18.29671288,-66.37051392,USCA,Dallas,Estados Unidos,4574,8/10/2016 21:04,40273,365,59.99000168,0.25,100481,59.99000168,0.230000004,4,239.9600067,179.9700012,41.38999939,US Center ,Texas,PENDING_PAYMENT,75220.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/14/2016 21:04,Standard Class
PAYMENT,2,4,0.0,200.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,1633,Johnson,XXXXXXXXX,Corporate,PR,4028 Jagged Quay,725.0,5,Golf,18.27718735,-66.37059021,USCA,Vancouver,Canada,1633,10/20/2016 6:47,45096,502,0.0,0.0,112610,50.0,0.0,4,200.0,200.0,0.0,Canada,Columbia británica,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,10/22/2016 6:47,Standard Class
PAYMENT,2,4,1.940000057,194.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Patricia,10813,Smith,XXXXXXXXX,Corporate,PR,4074 Sleepy Fox Estates,725.0,5,Golf,18.29395866,-66.3706131,USCA,Columbus,Estados Unidos,10813,8/9/2016 12:50,40181,502,6.0,0.029999999,100279,50.0,0.01,4,200.0,194.0,1.940000057,East of USA,Ohio,PENDING_PAYMENT,43229.0,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,8/11/2016 12:50,Standard Class
PAYMENT,5,4,5.679999828,153.5599976,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Mary,4924,Castillo,XXXXXXXXX,Corporate,PR,9036 Bright Brook Route,725.0,5,Golf,18.24814224,-66.37062073,USCA,Los Angeles,Estados Unidos,4924,7/13/2016 1:29,38299,627,6.400000095,0.039999999,95607,39.99000168,0.039999999,4,159.9600067,153.5599976,5.679999828,West of USA ,California,PENDING_PAYMENT,90045.0,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,7/18/2016 1:29,Standard Class
PAYMENT,3,4,45.22000122,190.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Catherine,297,Smith,XXXXXXXXX,Corporate,PR,3176 Colonial Quay,725.0,5,Golf,18.38918304,-66.03335571,USCA,Chicago,Estados Unidos,297,5/23/2016 16:06,34847,502,10.0,0.050000001,87057,50.0,0.239999995,4,200.0,190.0,45.22000122,US Center ,Illinois,PENDING_PAYMENT,60653.0,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,5/26/2016 16:06,Standard Class
PAYMENT,5,4,-14.88000011,148.7599945,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Michael,5548,Crawford,XXXXXXXXX,Corporate,PR,4945 Velvet Prairie Village,725.0,5,Golf,18.22153854,-66.37055969,USCA,New York City,Estados Unidos,5548,4/25/2016 0:22,32884,627,11.19999981,0.07,82257,39.99000168,-0.100000001,4,159.9600067,148.7599945,-14.88000011,East of USA,Nueva York,PENDING_PAYMENT,10024.0,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,4/30/2016 0:22,Standard Class
PAYMENT,5,4,14.56000042,145.5599976,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Mary,8502,Eaton,XXXXXXXXX,Corporate,PR,6132 Wishing Island Avenue,725.0,5,Golf,18.23153114,-66.3705368,USCA,Paterson,Estados Unidos,8502,8/18/2016 8:06,40784,627,14.39999962,0.090000004,101783,39.99000168,0.100000001,4,159.9600067,145.5599976,14.56000042,East of USA,Nueva Jersey,PENDING_PAYMENT,7501.0,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,8/23/2016 8:06,Standard Class
PAYMENT,3,4,25.20000076,90.0,Advance shipping,0,26,Girls' Apparel,Caguas,Puerto Rico,XXXXXXXXX,David,8641,Smith,XXXXXXXXX,Corporate,PR,8908 Golden Thicket,725.0,5,Golf,18.28725815,-66.37058258,USCA,Yonkers,Estados Unidos,8641,8/3/2016 22:18,39797,567,10.0,0.100000001,99304,25.0,0.280000001,4,100.0,90.0,25.20000076,East of USA,Nueva York,PENDING_PAYMENT,10701.0,567,26,,http://images.acmesports.sports/adidas+Men%27s+Germany+Black+Crest+Away+Tee,adidas Men's Germany Black Crest Away Tee,25.0,0,8/6/2016 22:18,Standard Class
PAYMENT,6,4,51.77999878,132.7700043,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Mary,2507,Yang,XXXXXXXXX,Corporate,PR,1258 Stony Wynd,725.0,5,Golf,18.20127678,-66.37055206,USCA,Phoenix,Estados Unidos,2507,5/9/2016 1:03,33845,627,27.19000053,0.170000002,84486,39.99000168,0.389999986,4,159.9600067,132.7700043,51.77999878,West of USA ,Arizona,PENDING_PAYMENT,85023.0,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,5/15/2016 1:03,Standard Class
PAYMENT,4,4,43.5,150.0,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Robert,1912,Nunez,XXXXXXXXX,Corporate,PR,1655 Sleepy Pine Common,725.0,5,Golf,18.26881218,-66.37057495,USCA,Florence,Estados Unidos,1912,4/22/2016 17:43,32728,502,50.0,0.25,81863,50.0,0.289999992,4,200.0,150.0,43.5,South of  USA ,Alabama,PENDING_PAYMENT,35630.0,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,4/26/2016 17:43,Standard Class
PAYMENT,3,4,9.0,119.9700012,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Joe,8268,Gamble,XXXXXXXXX,Corporate,PR,7320 Lazy Forest Falls,725.0,5,Golf,18.26498413,-66.37059021,USCA,Henderson,Estados Unidos,8268,7/14/2016 17:05,38412,627,39.99000168,0.25,95871,39.99000168,0.079999998,4,159.9600067,119.9700012,9.0,West of USA ,Nevada,PENDING_PAYMENT,89015.0,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,7/17/2016 17:05,Standard Class
PAYMENT,2,4,47.97999954,99.95999908,Advance shipping,0,40,Accessories,Caguas,Puerto Rico,XXXXXXXXX,Mary,393,Chambers,XXXXXXXXX,Corporate,PR,577 Old Branch Jetty,725.0,6,Outdoors,18.24757767,-66.02526093,USCA,New York City,Estados Unidos,393,7/4/2016 20:15,37736,885,0.0,0.0,94190,24.98999977,0.479999989,4,99.95999908,99.95999908,47.97999954,East of USA,Nueva York,PENDING_PAYMENT,10024.0,885,40,,http://images.acmesports.sports/Team+Golf+St.+Louis+Cardinals+Putter+Grip,Team Golf St. Louis Cardinals Putter Grip,24.98999977,0,7/6/2016 20:15,Standard Class
PAYMENT,5,4,-13.11999989,74.97000122,Late delivery,1,40,Accessories,Caguas,Puerto Rico,XXXXXXXXX,Michael,5548,Crawford,XXXXXXXXX,Corporate,PR,4945 Velvet Prairie Village,725.0,6,Outdoors,18.22153854,-66.37055969,USCA,New York City,Estados Unidos,5548,4/25/2016 0:22,32884,893,24.98999977,0.25,82256,24.98999977,-0.180000007,4,99.95999908,74.97000122,-13.11999989,East of USA,Nueva York,PENDING_PAYMENT,10024.0,893,40,,http://images.acmesports.sports/Team+Golf+Pittsburgh+Steelers+Putter+Grip,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,0,4/30/2016 0:22,Standard Class
PAYMENT,5,4,128.9799957,299.9500122,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Joseph,11578,Hall,XXXXXXXXX,Corporate,PR,4421 Cozy Mountain,725.0,4,Apparel,18.25852776,-66.37055969,Africa,Mufulira,Zambia,11578,1/17/2017 22:57,51239,365,0.0,0.0,128042,59.99000168,0.430000007,5,299.9500122,299.9500122,128.9799957,East Africa,Copperbelt,PAYMENT_REVIEW,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/22/2017 22:57,Standard Class
PAYMENT,6,4,-335.9200134,191.9499969,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Johnny,9682,Smith,XXXXXXXXX,Corporate,PR,8316 Old Pointe,725.0,5,Golf,18.21920204,-66.37062836,Africa,Libreville,Gabón,9682,11/29/2016 23:53,47885,627,8.0,0.039999999,119750,39.99000168,-1.75,5,199.9499969,191.9499969,-335.9200134,Central Africa,Estuaire,PAYMENT_REVIEW,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,12/5/2016 23:53,Standard Class
PAYMENT,4,4,104.9800034,299.9500122,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,2229,Hunt,XXXXXXXXX,Corporate,PR,5257 Umber Field,725.0,4,Apparel,18.2539711,-66.37059784,Africa,Accra,Ghana,2229,10/1/2016 4:32,43788,365,0.0,0.0,109358,59.99000168,0.349999994,5,299.9500122,299.9500122,104.9800034,West Africa,Gran Accra,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/5/2016 4:32,Standard Class
PAYMENT,3,4,90.12999725,287.9500122,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,5943,Sherman,XXXXXXXXX,Corporate,PR,7004 Dewy Beacon Walk,725.0,4,Apparel,18.277071,-66.37057495,Africa,Cairo,Egipto,5943,9/30/2016 14:10,43747,365,12.0,0.039999999,109242,59.99000168,0.310000002,5,299.9500122,287.9500122,90.12999725,North Africa,El Cairo,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/3/2016 14:10,Standard Class
PAYMENT,3,4,-189.0599976,283.4500122,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,David,11256,Smith,XXXXXXXXX,Corporate,PR,8344 Dewy Path,725.0,4,Apparel,18.25351524,-66.3706131,Africa,Kolwezi,República Democrática del Congo,11256,9/1/2016 4:13,41732,365,16.5,0.059999999,104195,59.99000168,-0.670000017,5,299.9500122,283.4500122,-189.0599976,Central Africa,Katanga,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/4/2016 4:13,Standard Class
PAYMENT,6,4,-226.7599945,283.4500122,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Terry,625,Smith,XXXXXXXXX,Corporate,PR,2337 Middle Embers Campus,725.0,4,Apparel,18.35909653,-66.07790375,Africa,Cairo,Egipto,625,9/26/2016 18:22,43485,365,16.5,0.059999999,108624,59.99000168,-0.800000012,5,299.9500122,283.4500122,-226.7599945,North Africa,El Cairo,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/2/2016 18:22,Standard Class
PAYMENT,3,4,131.1100006,278.9500122,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,David,11256,Smith,XXXXXXXXX,Corporate,PR,8344 Dewy Path,725.0,4,Apparel,18.25351524,-66.3706131,Africa,Kolwezi,República Democrática del Congo,11256,9/1/2016 4:13,41732,365,21.0,0.07,104192,59.99000168,0.469999999,5,299.9500122,278.9500122,131.1100006,Central Africa,Katanga,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/4/2016 4:13,Standard Class
PAYMENT,4,4,101.2600021,278.9500122,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,8693,Madden,XXXXXXXXX,Corporate,PR,4491 High Dell,725.0,4,Apparel,18.23176003,-66.37054443,Africa,Alexandria,Egipto,8693,12/18/2016 19:08,49173,365,21.0,0.07,122963,59.99000168,0.360000014,5,299.9500122,278.9500122,101.2600021,North Africa,Alejandría,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/22/2016 19:08,Standard Class
PAYMENT,5,4,120.0999985,272.9500122,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Elizabeth,10457,Watkins,XXXXXXXXX,Corporate,PR,5034 Silver View Island,725.0,4,Apparel,18.25169563,-66.37050629,Africa,Niamey,Níger,10457,11/24/2016 1:39,47479,365,27.0,0.090000004,118690,59.99000168,0.439999998,5,299.9500122,272.9500122,120.0999985,West Africa,Niamey,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,11/29/2016 1:39,Standard Class
PAYMENT,2,4,93.36000061,248.9600067,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,5015,Gutierrez,XXXXXXXXX,Corporate,PR,6724 High Chase,725.0,4,Apparel,18.23696327,-66.3705368,Africa,Yaounde,Camerún,5015,12/29/2016 4:56,49886,365,50.99000168,0.170000002,124735,59.99000168,0.379999995,5,299.9500122,248.9600067,93.36000061,Central Africa,Centro,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/31/2016 4:56,Standard Class
PAYMENT,2,4,83.12999725,245.9600067,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,5015,Gutierrez,XXXXXXXXX,Corporate,PR,6724 High Chase,725.0,4,Apparel,18.23696327,-66.3705368,Africa,Yaounde,Camerún,5015,12/29/2016 4:56,49886,365,53.99000168,0.180000007,124734,59.99000168,0.340000004,5,299.9500122,245.9600067,83.12999725,Central Africa,Centro,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/31/2016 4:56,Standard Class
PAYMENT,3,4,75.11000061,239.9600067,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,2560,Gilmore,XXXXXXXXX,Corporate,PR,6316 Quiet Pines,725.0,4,Apparel,18.28645706,-66.37050629,Africa,Mogadishu,Somalia,2560,10/13/2016 15:43,44642,365,59.99000168,0.200000003,111465,59.99000168,0.310000002,5,299.9500122,239.9600067,75.11000061,East Africa,Benadir,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/16/2016 15:43,Standard Class
